sampling_week,normalized_concentration_rolling_average,population,region,state,fraction_covered,name,fipscode,date
2020-12-09,505.64417147969385,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-12-09
2020-12-16,618.219731360022,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-12-16
2020-12-30,791.9059919578989,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-12-30
2021-01-06,838.4280614194722,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-01-06
2021-01-13,520.17743044121,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-01-13
2021-01-20,337.98608417770055,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-01-20
2021-01-27,323.73403783984287,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-01-27
2021-02-03,351.38988638377714,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-02-03
2021-02-10,194.15558254919796,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-02-10
2021-02-17,132.21910377576415,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-02-17
2021-02-24,57.65899899861864,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-02-24
2021-03-03,59.86756907859199,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-03-03
2021-03-10,123.36148028576918,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-03-10
2021-03-17,182.52705917814487,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-03-17
2021-03-24,209.9572797706303,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-03-24
2021-03-31,161.27033020459257,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-03-31
2021-04-07,99.10757633912816,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-04-07
2021-04-14,71.50837334042616,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-04-14
2021-04-21,39.51292005549406,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-04-21
2021-05-12,24.119659508856163,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-05-12
2021-05-19,6.752488697922586,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-05-19
2021-05-26,3.9996657673548808,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-05-26
2021-06-02,7.579122514774404e-14,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-06-02
2021-06-09,7.579122514774404e-14,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-06-09
2021-06-16,7.579122514774404e-14,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-06-16
2021-06-23,7.579122514774404e-14,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-06-23
2021-06-30,7.579122514774404e-14,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-06-30
2021-07-07,7.579122514774404e-14,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-07-07
2021-07-14,22.024023876356868,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-07-14
2021-07-21,25.548668169110787,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-07-21
2021-07-28,44.38812951201054,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-07-28
2021-08-04,79.42022419293376,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-08-04
2021-08-11,90.39670187116484,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-08-11
2021-08-18,87.80128951172141,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-08-18
2021-09-01,47.08000689775216,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-09-01
2021-09-08,60.32896054697735,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-09-08
2021-09-15,107.1086437751387,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-09-15
2021-09-22,121.319830172357,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-09-22
2021-09-29,114.75432360198609,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-09-29
2021-10-06,73.06430309154652,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-10-06
2021-10-13,70.4524833755173,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-10-13
2021-10-20,106.81247472364588,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-10-20
2021-10-27,177.4714668053747,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-10-27
2021-11-03,219.74465930533185,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-11-03
2021-11-10,270.56452502429494,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-11-10
2021-11-17,352.057014065882,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-11-17
2021-11-24,694.4953613405622,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-11-24
2021-12-01,1121.5870622168502,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-12-01
2021-12-08,1481.5069275716112,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-12-08
2021-12-15,1692.3969447850734,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-12-15
2021-12-22,4353.184802683471,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-12-22
2021-12-29,5168.316531922699,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2021-12-29
2022-01-05,6817.171158465149,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2022-01-05
2020-04-15,35.810603110802965,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-04-15
2020-04-22,30.439465348241868,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-04-22
2020-04-29,19.73252099593881,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-04-29
2020-05-06,10.085085511036914,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-05-06
2020-05-13,3.5193555699970243,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-05-13
2020-05-27,12.72514391794258,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-05-27
2020-06-17,12.72514391794258,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-06-17
2020-06-24,20.05483082603319,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-06-24
2020-07-01,8.397810739520368,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-07-01
2020-07-08,26.16384589018056,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-07-08
2020-07-22,62.43156016966629,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-07-22
2020-08-05,63.53449389410562,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-08-05
2020-08-12,47.5204963483082,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-08-12
2020-08-19,3.92309516073186,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-08-19
2020-08-26,10.505359999111253,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-08-26
2020-09-02,15.441245977159726,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-09-02
2020-09-16,28.29428484755056,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-09-16
2020-09-30,25.845764846684364,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-09-30
2020-10-07,43.01489930032821,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-10-07
2020-10-14,44.51891452007104,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-10-14
2020-10-21,72.84967278908896,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-10-21
2020-10-28,174.51857234190706,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-10-28
2020-11-04,288.4319868911724,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-11-04
2020-11-11,543.2709339926631,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-11-11
2020-11-18,570.7712580097465,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-11-18
2020-11-25,609.023705764201,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-11-25
2020-12-02,464.8578942522527,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-12-02
2020-12-09,600.121378156988,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-12-09
2020-12-16,601.3669191015812,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-12-16
2020-12-23,897.1334941237432,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-12-23
2020-12-30,774.3793844452675,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2020-12-30
2021-01-06,765.4916142374517,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-01-06
2021-01-13,482.7966655827363,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-01-13
2021-01-20,440.1733518981964,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-01-20
2021-01-27,563.9306574427936,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-01-27
2021-02-03,531.2112677327447,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-02-03
2021-02-10,486.2158675950182,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-02-10
2021-02-17,338.0118739410645,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-02-17
2021-02-24,283.3663249437555,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-02-24
2021-03-03,302.67590244189483,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-03-03
2021-03-10,168.24190342062056,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-03-10
2021-03-17,110.31445943802473,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-03-17
2021-03-24,245.83034687547965,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-03-24
2021-03-31,397.8993678648155,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-03-31
2021-04-07,512.9524636844403,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-04-07
2021-04-14,514.0904478649661,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-04-14
2021-04-21,405.0084930418987,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-04-21
2021-04-28,300.0291640571349,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-04-28
2021-05-05,72.80913825568558,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-05-05
2021-05-12,38.36803800317881,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-05-12
2021-05-19,20.12128690224782,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-05-19
2021-05-26,18.417931160434037,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-05-26
2021-06-02,18.56358732349239,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-06-02
2021-06-09,13.648631660126858,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-06-09
2021-06-16,18.443707673279167,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-06-16
2021-06-23,40.772077905737504,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-06-23
2021-06-30,47.853706216616,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-06-30
2021-07-07,38.1016206201568,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-07-07
2021-07-14,103.26341890871625,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-07-14
2021-07-21,145.53841524545228,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-07-21
2021-07-28,219.19235066750332,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-07-28
2021-08-04,195.017214378246,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-08-04
2021-08-11,208.3290876486667,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-08-11
2021-08-18,198.51221154806183,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-08-18
2021-08-25,252.99128651011952,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-08-25
2021-09-01,233.6133850008092,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-09-01
2021-09-08,316.01188863634485,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-09-08
2021-09-15,399.82221280224513,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-09-15
2021-09-22,419.8821349315954,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-09-22
2021-09-29,338.2231560949081,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-09-29
2021-10-06,186.1244002320391,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-10-06
2021-10-13,140.87915577380713,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-10-13
2021-10-20,105.30138961747514,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-10-20
2021-10-27,135.5746824741937,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-10-27
2021-11-03,135.65407090481844,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-11-03
2021-11-10,235.724240348402,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-11-10
2021-11-17,317.847818661429,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-11-17
2021-11-24,585.9744001034591,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-11-24
2021-12-01,637.4560301550595,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-12-01
2021-12-08,1151.2290861895633,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-12-08
2021-12-15,1813.993087874948,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-12-15
2021-12-22,3644.286574322265,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-12-22
2021-12-29,4873.333798547462,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2021-12-29
2022-01-05,4507.916087556066,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2022-01-05
2022-01-12,3745.6079754744032,"20,000-50,000",Northeast,CT,0.0486339910021074,Fairfield,9001,2022-01-12
2020-05-13,593.1168166009858,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-05-13
2020-05-20,452.9562385352591,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-05-20
2020-05-27,174.13608722706826,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-05-27
2020-06-03,88.18595116388148,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-06-03
2020-06-17,40.58626463556419,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-06-17
2020-06-24,60.5430717626894,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-06-24
2020-07-08,130.15145533084342,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-07-08
2020-07-22,168.2358640694556,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-07-22
2020-08-05,143.47737543020406,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-08-05
2020-08-26,89.74942073345359,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-08-26
2020-09-02,73.2781639314202,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-09-02
2020-09-09,70.13079549725585,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-09-09
2020-09-30,77.1918729120384,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-09-30
2020-10-21,218.7681211046481,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-10-21
2020-11-04,475.678468850746,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-11-04
2020-11-18,859.8631432029273,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-11-18
2020-12-02,902.4254875649568,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-12-02
2020-12-16,1072.753656179637,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2020-12-16
2021-01-06,810.1332390878723,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2021-01-06
2021-01-27,784.9407485721512,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2021-01-27
2021-02-03,380.2417057884156,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2021-02-03
2021-02-24,315.45999956045176,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2021-02-24
2021-03-03,174.18958813639813,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2021-03-03
2021-03-17,235.7218930206756,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2021-03-17
2021-03-31,170.78876401180932,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2021-03-31
2021-04-21,366.1456595318335,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2021-04-21
2021-08-25,421.62197323252366,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2021-08-25
2021-09-01,765.3106443516368,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2021-09-01
2021-09-15,855.9519996173782,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2021-09-15
2021-10-20,1059.3286793364048,"50,000-100,000",Northeast,PA,0.4321827810639437,Franklin,42055,2021-10-20
2020-04-01,44.26925199301576,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-04-01
2020-04-08,29.51283466201051,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-04-08
2020-04-15,218.13180558325632,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-04-15
2020-04-22,209.8359565686353,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-04-22
2020-04-29,233.21376123940215,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-04-29
2020-05-06,66.60616432684115,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-05-06
2020-05-13,61.431968802428,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-05-13
2020-05-20,42.11063842523434,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-05-20
2020-05-27,17.451147570836515,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-05-27
2020-06-10,10.755583773931802,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-06-10
2020-07-01,22.512451731308683,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-07-01
2020-07-15,22.852783928648105,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-07-15
2020-07-29,30.523200046527588,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-07-29
2020-08-19,15.075908100967368,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-08-19
2020-09-09,12.331327388610148,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-09-09
2020-09-16,3.289150587974756,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-09-16
2020-09-23,2.923100282584843,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-09-23
2020-10-07,7.263471310601986,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2020-10-07
2020-10-21,18.537989423019116,"20,000-50,000",Northeast,MA,0.2922340359385686,Hampshire,25015,2020-10-21
2020-10-28,23.084068686307887,"20,000-50,000",Northeast,MA,0.1865323633650438,Hampshire,25015,2020-10-28
2020-11-04,67.1369327214648,"20,000-50,000",Northeast,MA,0.1865323633650438,Hampshire,25015,2020-11-04
2020-11-11,144.18936276927522,"20,000-50,000",Northeast,MA,0.2922340359385686,Hampshire,25015,2020-11-11
2020-11-18,170.75807357959513,"20,000-50,000",Northeast,MA,0.2922340359385686,Hampshire,25015,2020-11-18
2020-11-25,215.54861192717,"20,000-50,000",Northeast,MA,0.1865323633650438,Hampshire,25015,2020-11-25
2020-12-02,187.6886610782195,"20,000-50,000",Northeast,MA,0.1865323633650438,Hampshire,25015,2020-12-02
2020-12-09,256.9756322302517,"20,000-50,000",Northeast,MA,0.2922340359385686,Hampshire,25015,2020-12-09
2020-12-16,308.8685747286975,"20,000-50,000",Northeast,MA,0.2922340359385686,Hampshire,25015,2020-12-16
2020-12-23,487.5711877892183,"20,000-50,000",Northeast,MA,0.1865323633650438,Hampshire,25015,2020-12-23
2020-12-30,573.9347643871939,"20,000-50,000",Northeast,MA,0.1865323633650438,Hampshire,25015,2020-12-30
2021-01-06,535.8783040241635,"20,000-50,000",Northeast,MA,0.2922340359385686,Hampshire,25015,2021-01-06
2021-01-13,421.47225132338417,"20,000-50,000",Northeast,MA,0.1865323633650438,Hampshire,25015,2021-01-13
2021-01-20,417.8775664640672,"20,000-50,000",Northeast,MA,0.2922340359385686,Hampshire,25015,2021-01-20
2021-01-27,378.0013733654992,"20,000-50,000",Northeast,MA,0.1865323633650438,Hampshire,25015,2021-01-27
2021-02-03,295.4243711360921,"20,000-50,000",Northeast,MA,0.2922340359385686,Hampshire,25015,2021-02-03
2021-02-10,138.81430828205973,"20,000-50,000",Northeast,MA,0.1865323633650438,Hampshire,25015,2021-02-10
2021-02-17,138.9090531672786,"20,000-50,000",Northeast,MA,0.1865323633650438,Hampshire,25015,2021-02-17
2021-02-24,217.48035954871128,"20,000-50,000",Northeast,MA,0.2922340359385686,Hampshire,25015,2021-02-24
2021-03-03,234.57822368508005,"20,000-50,000",Northeast,MA,0.1865323633650438,Hampshire,25015,2021-03-03
2021-03-24,216.4480733046692,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-03-24
2021-04-14,166.8382544112702,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-04-14
2021-05-05,126.67208277548524,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-05-05
2021-05-26,76.00608424415907,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-05-26
2021-06-16,3.4922826108509977,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-06-16
2021-06-23,1.3305700744048472,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-06-23
2021-06-30,1.3305700744048472,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-06-30
2021-07-07,1.3305700744048472,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-07-07
2021-07-14,11.246480267938182,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-07-14
2021-07-21,43.83582358234076,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-07-21
2021-07-28,66.09753672785479,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-07-28
2021-08-04,149.1398525235223,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-08-04
2021-08-11,244.06489728280292,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-08-11
2021-08-18,323.710839889454,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-08-18
2021-09-22,322.39358217337167,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-09-22
2021-09-29,347.1261377045246,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-09-29
2021-10-06,374.6232189068896,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-10-06
2021-10-13,399.9684326889779,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-10-13
2021-10-20,297.1144991489926,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-10-20
2021-10-27,255.18207379858623,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-10-27
2021-11-03,482.42793167904574,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-11-03
2021-11-10,570.7888497081291,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-11-10
2021-11-17,832.4018108201021,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-11-17
2021-11-24,877.8700891237364,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-11-24
2021-12-01,1165.2019402504316,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-12-01
2021-12-08,1065.1168020004925,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-12-08
2021-12-15,893.8929605482722,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-12-15
2021-12-22,2067.775529759021,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-12-22
2021-12-29,2604.6060699407303,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2021-12-29
2022-01-05,3577.198534618868,"10,000-20,000",Northeast,MA,0.1057016725735248,Hampshire,25015,2022-01-05
2020-04-08,14.757706658777172,"20,000-50,000",Northeast,PA,0.3426664922150987,Indiana,42063,2020-04-08
2020-04-15,9.838471105851449,"20,000-50,000",Northeast,PA,0.3426664922150987,Indiana,42063,2020-04-15
2020-04-22,8.969902428288679,"20,000-50,000",Northeast,PA,0.3426664922150987,Indiana,42063,2020-04-22
2020-04-29,0.0,"20,000-50,000",Northeast,PA,0.3426664922150987,Indiana,42063,2020-04-29
2020-05-06,0.0,"20,000-50,000",Northeast,PA,0.3426664922150987,Indiana,42063,2020-05-06
2020-05-13,0.9130073520464236,"20,000-50,000",Northeast,PA,0.3426664922150987,Indiana,42063,2020-05-13
2020-05-20,0.9130073520464236,"20,000-50,000",Northeast,PA,0.3426664922150987,Indiana,42063,2020-05-20
2020-05-27,5.050616936994705,"20,000-50,000",Northeast,PA,0.3426664922150987,Indiana,42063,2020-05-27
2020-06-03,21.680206923593055,"20,000-50,000",Northeast,PA,0.3426664922150987,Indiana,42063,2020-06-03
2020-06-10,26.309022844219527,"20,000-50,000",Northeast,PA,0.3426664922150987,Indiana,42063,2020-06-10
2020-06-17,39.93503079109695,"20,000-50,000",Northeast,PA,0.3426664922150987,Indiana,42063,2020-06-17
